customer_id,group,revenue_pre_w1,revenue_pre_w2,revenue_pre_w3,revenue_post,engagement_tier,region,device_type,plan_type,tenure_months,new_customer
CUST_007523,Control,108.85,98.24,100.46,111.68,medium,North,Desktop,Premium,10,0
CUST_007524,Treatment,37.97,51.32,45.47,47.2,medium,South,Desktop,Premium,1,1
CUST_007525,Control,14.26,20.6,32.79,30.59,low,East,Desktop,Premium,6,0
CUST_007526,Treatment,12.62,11.79,13.82,25.55,low,East,Desktop,Basic,3,1
CUST_007527,Treatment,15.99,18.65,23.96,13.39,low,South,Desktop,Basic,10,0
CUST_007528,Control,34.88,25.3,35.88,35.16,low,North,Desktop,Basic,10,0
CUST_007529,Control,34.58,44.14,43.67,51.23,low,East,Desktop,Premium,1,1
CUST_007530,Treatment,43.72,49.37,45.67,53.4,medium,North,Desktop,Basic,20,0
CUST_007531,Treatment,65.81,54.93,61.86,52.04,low,West,Mobile,Premium,10,0
CUST_007532,Treatment,223.61,228.18,254.76,289.44,high,East,Desktop,Enterprise,11,0
CUST_007533,Treatment,43.67,63.91,57.41,63.04,low,North,Mobile,Premium,3,1
CUST_007534,Control,17.56,35.98,35.75,36.67,medium,East,Desktop,Basic,16,0
CUST_007535,Treatment,30.49,54.14,45.04,41.32,low,North,Mobile,Basic,15,0
CUST_007536,Treatment,98.34,90.92,104.24,128.26,medium,South,Desktop,Enterprise,4,1
CUST_007537,Control,44.0,45.57,58.08,45.98,low,West,Desktop,Premium,1,1
CUST_007538,Control,9.62,28.13,16.45,15.38,low,North,Mobile,Basic,17,0
CUST_007539,Control,40.64,47.32,44.72,44.19,low,East,Mobile,Premium,21,0
CUST_007540,Treatment,35.06,26.87,25.66,15.76,low,South,Desktop,Basic,17,0
CUST_007541,Control,38.88,43.75,40.87,47.1,high,East,Mobile,Basic,36,0
CUST_007542,Treatment,78.34,87.02,98.03,85.14,low,South,Desktop,Enterprise,5,1
CUST_007543,Control,26.64,16.62,8.61,19.35,low,South,Mobile,Basic,18,0
CUST_007544,Control,70.84,65.74,75.61,60.83,high,East,Desktop,Basic,7,0
CUST_007545,Treatment,35.11,9.73,18.46,28.5,medium,East,Desktop,Basic,1,1
CUST_007546,Treatment,59.58,64.24,81.26,80.21,low,West,Desktop,Enterprise,32,0
CUST_007547,Treatment,17.9,19.76,22.65,21.36,low,West,Desktop,Basic,18,0
CUST_007548,Treatment,78.17,58.93,68.17,67.64,medium,North,Tablet,Premium,34,0
CUST_007549,Control,27.93,26.84,24.63,51.66,low,North,Desktop,Basic,60,0
CUST_007550,Control,21.14,40.25,42.5,37.52,low,West,Mobile,Premium,26,0
CUST_007551,Treatment,88.27,76.83,100.96,119.42,high,North,Tablet,Premium,6,0
CUST_007552,Control,169.91,165.25,150.84,180.04,medium,South,Desktop,Enterprise,8,0
CUST_007553,Control,23.86,12.95,9.82,1.85,low,South,Mobile,Basic,6,0
CUST_007554,Control,123.01,136.1,141.11,134.26,medium,North,Desktop,Enterprise,15,0
CUST_007555,Treatment,53.79,66.65,61.56,70.17,low,South,Desktop,Premium,4,1
CUST_007556,Control,36.63,39.81,9.95,35.76,low,North,Desktop,Premium,1,1
CUST_007557,Treatment,50.27,47.41,57.39,45.03,medium,West,Mobile,Basic,26,0
CUST_007558,Treatment,47.82,29.27,42.93,58.95,medium,West,Mobile,Basic,9,0
CUST_007559,Control,40.23,45.68,58.96,41.05,medium,West,Desktop,Basic,5,1
CUST_007560,Control,75.72,82.92,76.11,79.46,low,West,Mobile,Enterprise,1,1
CUST_007561,Treatment,34.02,33.78,53.0,38.49,low,West,Tablet,Premium,2,1
CUST_007562,Treatment,34.42,35.43,47.67,47.66,low,South,Mobile,Premium,8,0
CUST_007563,Control,32.31,4.58,40.89,27.36,medium,North,Desktop,Basic,10,0
CUST_007564,Treatment,32.46,25.06,22.11,15.39,medium,North,Mobile,Basic,3,1
CUST_007565,Treatment,18.53,34.63,44.37,17.05,medium,North,Desktop,Basic,1,1
CUST_007566,Control,23.25,29.28,39.38,29.42,medium,West,Desktop,Basic,3,1
CUST_007567,Control,35.93,27.86,34.43,21.45,medium,North,Desktop,Basic,23,0
CUST_007568,Treatment,197.66,237.59,240.93,250.64,medium,East,Mobile,Enterprise,15,0
CUST_007569,Treatment,74.48,73.36,60.31,84.03,medium,West,Mobile,Premium,9,0
CUST_007570,Control,62.87,88.98,63.59,87.72,medium,West,Mobile,Premium,27,0
CUST_007571,Control,49.73,56.77,48.09,67.34,medium,North,Desktop,Premium,3,1
CUST_007572,Control,56.9,49.84,43.59,58.86,medium,South,Mobile,Premium,42,0
CUST_007573,Treatment,33.82,27.35,33.21,28.11,medium,North,Desktop,Basic,1,1
CUST_007574,Control,292.61,298.33,300.67,307.86,high,South,Desktop,Enterprise,20,0
CUST_007575,Treatment,62.71,60.5,85.36,85.0,medium,East,Mobile,Premium,33,0
CUST_007576,Treatment,33.92,46.75,24.69,25.87,low,East,Mobile,Basic,30,0
CUST_007577,Control,79.84,73.54,74.39,76.28,medium,East,Desktop,Premium,22,0
CUST_007578,Treatment,63.3,54.49,59.32,56.11,medium,East,Desktop,Premium,2,1
CUST_007579,Treatment,27.14,53.9,52.48,53.61,low,East,Desktop,Premium,7,0
CUST_007580,Control,90.57,100.72,108.82,107.91,medium,North,Tablet,Premium,17,0
CUST_007581,Control,68.29,68.14,63.69,52.41,medium,West,Tablet,Premium,17,0
CUST_007582,Treatment,38.71,45.12,34.57,61.85,medium,East,Desktop,Premium,2,1
CUST_007583,Treatment,25.21,33.49,39.92,38.91,high,South,Desktop,Basic,18,0
CUST_007584,Control,25.07,13.19,27.19,23.47,low,South,Mobile,Basic,60,0
CUST_007585,Treatment,19.99,18.33,25.3,24.48,medium,North,Desktop,Basic,1,1
CUST_007586,Treatment,77.03,72.09,66.08,83.87,high,East,Desktop,Premium,8,0
CUST_007587,Control,49.09,47.75,47.65,55.07,low,South,Mobile,Premium,19,0
CUST_007588,Treatment,72.98,62.86,71.14,104.92,low,North,Desktop,Enterprise,9,0
CUST_007589,Control,7.15,25.48,32.06,24.46,low,North,Mobile,Basic,15,0
CUST_007590,Control,46.64,50.4,56.2,33.85,medium,North,Mobile,Basic,2,1
CUST_007591,Treatment,25.77,37.11,32.18,32.97,medium,South,Desktop,Basic,2,1
CUST_007592,Treatment,25.46,24.47,30.89,38.26,medium,North,Mobile,Basic,10,0
CUST_007593,Treatment,104.19,112.44,114.04,135.37,high,East,Desktop,Premium,12,0
CUST_007594,Treatment,45.66,56.71,52.87,67.58,medium,East,Desktop,Basic,26,0
CUST_007595,Treatment,23.95,22.26,21.75,36.93,medium,South,Mobile,Premium,24,0
CUST_007596,Treatment,55.14,59.54,50.92,58.88,high,North,Tablet,Basic,33,0
CUST_007597,Treatment,28.6,5.88,27.62,26.39,low,East,Desktop,Basic,42,0
CUST_007598,Treatment,27.28,31.24,40.19,35.64,medium,West,Tablet,Basic,7,0
CUST_007599,Treatment,247.68,258.41,281.91,304.04,high,North,Mobile,Enterprise,29,0
CUST_007600,Control,127.78,163.01,139.12,153.77,high,North,Mobile,Enterprise,13,0
CUST_007601,Control,38.21,28.26,39.69,33.43,low,North,Tablet,Basic,27,0
CUST_007602,Treatment,509.21,507.71,526.59,616.87,high,East,Desktop,Enterprise,22,0
CUST_007603,Treatment,41.33,42.19,59.49,56.93,medium,South,Mobile,Basic,60,0
CUST_007604,Treatment,132.91,126.48,134.4,150.77,medium,East,Desktop,Premium,1,1
CUST_007605,Treatment,45.97,43.3,44.4,43.05,medium,West,Desktop,Premium,2,1
CUST_007606,Treatment,25.0,42.53,36.01,50.09,medium,West,Desktop,Basic,22,0
CUST_007607,Control,36.98,43.86,31.31,36.03,low,West,Mobile,Premium,3,1
CUST_007608,Treatment,44.56,46.38,48.56,55.9,high,West,Desktop,Basic,3,1
CUST_007609,Control,28.36,27.33,24.44,23.53,high,East,Desktop,Basic,22,0
CUST_007610,Treatment,33.52,43.72,31.37,44.85,medium,West,Desktop,Basic,17,0
CUST_007611,Treatment,0.0,16.88,0.46,5.32,low,North,Mobile,Basic,2,1
CUST_007612,Treatment,42.26,37.22,41.15,48.24,medium,West,Tablet,Basic,47,0
CUST_007613,Treatment,44.94,32.27,45.44,44.43,high,West,Mobile,Basic,1,1
CUST_007614,Control,180.49,196.15,186.2,219.71,high,East,Desktop,Enterprise,20,0
CUST_007615,Control,118.66,112.75,133.87,127.79,low,North,Mobile,Enterprise,14,0
CUST_007616,Control,48.59,49.12,57.35,49.29,low,East,Mobile,Premium,15,0
CUST_007617,Treatment,79.29,79.23,82.3,98.25,medium,West,Desktop,Enterprise,15,0
CUST_007618,Control,28.03,7.1,19.76,14.91,low,East,Mobile,Basic,5,1
CUST_007619,Control,35.77,43.43,42.28,45.2,medium,East,Tablet,Basic,1,1
CUST_007620,Control,42.48,48.03,63.41,30.95,high,North,Desktop,Basic,6,0
CUST_007621,Treatment,70.26,60.83,56.3,80.23,medium,North,Desktop,Premium,16,0
CUST_007622,Control,39.84,42.72,36.4,47.58,low,East,Mobile,Premium,17,0
CUST_007623,Treatment,44.16,54.31,57.35,56.57,high,East,Desktop,Basic,1,1
CUST_007624,Treatment,74.57,76.96,96.37,73.15,medium,South,Mobile,Enterprise,2,1
CUST_007625,Control,141.11,158.69,162.69,151.07,high,West,Mobile,Enterprise,16,0
CUST_007626,Treatment,22.07,33.03,29.33,25.83,low,North,Tablet,Basic,9,0
CUST_007627,Control,20.36,33.51,39.73,22.36,low,North,Tablet,Premium,1,1
CUST_007628,Treatment,40.43,27.45,40.51,34.66,high,East,Mobile,Basic,3,1
CUST_007629,Control,32.26,36.21,29.88,24.92,medium,South,Desktop,Basic,1,1
CUST_007630,Treatment,223.6,219.02,244.64,272.27,high,North,Desktop,Enterprise,9,0
CUST_007631,Treatment,20.71,17.36,15.98,19.01,low,North,Mobile,Basic,6,0
CUST_007632,Treatment,9.42,27.74,14.93,30.6,low,North,Mobile,Basic,26,0
CUST_007633,Treatment,66.21,67.24,63.6,99.63,high,South,Tablet,Premium,14,0
CUST_007634,Control,28.74,35.66,39.6,46.29,medium,West,Mobile,Basic,3,1
CUST_007635,Treatment,64.31,82.06,72.66,83.55,low,North,Desktop,Enterprise,8,0
CUST_007636,Treatment,29.28,11.12,18.13,19.49,low,West,Desktop,Premium,9,0
CUST_007637,Treatment,105.85,112.2,99.84,108.42,medium,North,Desktop,Enterprise,29,0
CUST_007638,Treatment,37.26,30.92,24.9,32.92,low,East,Mobile,Premium,37,0
CUST_007639,Treatment,33.62,41.58,45.52,50.21,medium,West,Mobile,Basic,15,0
CUST_007640,Treatment,22.22,21.79,24.56,16.65,medium,North,Desktop,Basic,4,1
CUST_007641,Control,24.56,26.16,24.01,30.56,medium,South,Desktop,Basic,10,0
CUST_007642,Treatment,69.66,66.06,63.1,92.37,medium,East,Mobile,Premium,2,1
CUST_007643,Treatment,37.65,23.93,29.4,48.28,medium,East,Mobile,Premium,21,0
CUST_007644,Treatment,15.35,18.53,29.91,38.48,low,North,Tablet,Basic,41,0
CUST_007645,Treatment,87.71,91.86,102.68,114.25,high,West,Mobile,Basic,1,1
CUST_007646,Control,32.59,27.79,21.04,27.99,medium,East,Mobile,Basic,9,0
CUST_007647,Treatment,103.32,118.13,115.92,145.97,high,West,Desktop,Premium,16,0
CUST_007648,Treatment,39.24,53.77,37.48,40.31,low,West,Mobile,Premium,25,0
CUST_007649,Treatment,87.84,115.22,124.61,125.21,medium,East,Desktop,Premium,1,1
CUST_007650,Treatment,8.59,12.4,21.7,42.45,low,East,Mobile,Basic,1,1
CUST_007651,Treatment,45.61,43.45,47.31,52.05,high,West,Desktop,Basic,13,0
CUST_007652,Treatment,129.93,121.3,108.95,130.4,medium,West,Tablet,Enterprise,19,0
CUST_007653,Treatment,79.2,80.38,77.14,85.81,low,North,Mobile,Enterprise,5,1
CUST_007654,Treatment,83.68,88.88,87.4,93.53,low,West,Mobile,Enterprise,8,0
CUST_007655,Treatment,46.75,53.76,44.39,50.57,medium,East,Tablet,Basic,6,0
CUST_007656,Treatment,18.69,31.99,15.61,24.22,medium,South,Desktop,Basic,52,0
CUST_007657,Treatment,95.29,118.33,107.77,141.05,medium,West,Desktop,Enterprise,31,0
CUST_007658,Treatment,23.07,24.02,43.72,36.68,high,East,Desktop,Basic,7,0
CUST_007659,Treatment,30.15,33.79,39.72,58.7,low,South,Mobile,Basic,4,1
CUST_007660,Control,127.78,143.99,150.51,157.5,medium,East,Mobile,Enterprise,32,0
CUST_007661,Control,18.15,19.07,21.68,23.48,low,North,Desktop,Basic,5,1
CUST_007662,Control,77.57,53.47,83.36,81.51,high,East,Desktop,Premium,1,1
CUST_007663,Treatment,41.82,38.02,32.64,40.71,medium,East,Desktop,Basic,2,1
CUST_007664,Control,105.95,116.76,127.9,126.87,high,East,Tablet,Premium,1,1
CUST_007665,Treatment,21.71,12.66,10.35,24.31,low,West,Mobile,Basic,23,0
CUST_007666,Control,14.65,9.67,11.46,10.27,low,South,Mobile,Basic,1,1
CUST_007667,Treatment,33.07,36.52,34.24,37.36,low,South,Tablet,Premium,20,0
CUST_007668,Control,87.81,101.03,101.6,97.28,high,West,Mobile,Premium,12,0
CUST_007669,Treatment,65.82,47.0,73.39,56.34,medium,South,Desktop,Premium,53,0
CUST_007670,Control,76.03,60.4,81.16,74.17,medium,North,Desktop,Premium,26,0
CUST_007671,Control,34.28,28.2,32.8,27.29,medium,South,Mobile,Basic,16,0
CUST_007672,Control,57.99,60.72,65.1,64.77,high,North,Desktop,Premium,8,0
CUST_007673,Treatment,59.93,41.3,40.38,58.65,high,East,Desktop,Basic,9,0
CUST_007674,Treatment,20.97,16.27,29.21,27.64,medium,South,Mobile,Basic,3,1
CUST_007675,Treatment,61.3,61.02,57.2,51.94,high,North,Desktop,Basic,20,0
CUST_007676,Control,16.85,24.84,30.16,19.3,medium,West,Desktop,Basic,28,0
CUST_007677,Treatment,27.02,32.51,44.31,42.73,medium,East,Desktop,Basic,11,0
CUST_007678,Control,59.36,39.43,65.03,56.82,high,East,Desktop,Basic,5,1
CUST_007679,Control,64.94,75.24,69.81,68.54,medium,North,Desktop,Premium,6,0
CUST_007680,Treatment,106.07,99.81,113.21,108.1,low,North,Desktop,Enterprise,18,0
CUST_007681,Control,30.65,22.72,19.71,6.12,medium,East,Mobile,Basic,5,1
CUST_007682,Treatment,21.63,0.0,26.92,14.44,low,North,Desktop,Basic,1,1
CUST_007683,Control,68.61,86.12,73.33,85.22,low,North,Desktop,Enterprise,23,0
CUST_007684,Treatment,73.04,57.92,59.9,60.69,medium,South,Desktop,Premium,9,0
CUST_007685,Treatment,55.62,46.81,63.83,64.92,medium,East,Desktop,Premium,8,0
CUST_007686,Treatment,43.05,34.4,43.16,39.36,medium,West,Desktop,Basic,12,0
CUST_007687,Treatment,33.21,40.43,45.54,32.22,low,East,Desktop,Basic,12,0
CUST_007688,Treatment,39.74,35.85,48.64,29.06,high,East,Mobile,Basic,12,0
CUST_007689,Treatment,32.37,39.01,27.07,31.4,low,South,Desktop,Basic,8,0
CUST_007690,Control,40.57,54.4,48.28,29.71,high,North,Desktop,Basic,8,0
CUST_007691,Control,44.85,44.22,51.46,49.05,medium,West,Mobile,Premium,2,1
CUST_007692,Treatment,46.41,55.1,50.3,70.65,high,East,Mobile,Premium,26,0
CUST_007693,Control,41.69,50.4,35.43,55.08,low,North,Mobile,Premium,5,1
CUST_007694,Control,30.36,26.92,19.5,21.17,low,North,Desktop,Basic,13,0
CUST_007695,Treatment,91.88,97.37,119.25,117.9,high,West,Tablet,Premium,4,1
CUST_007696,Treatment,143.55,149.78,161.99,173.71,medium,South,Mobile,Enterprise,15,0
CUST_007697,Treatment,40.91,35.63,49.44,36.7,medium,North,Desktop,Basic,13,0
CUST_007698,Control,149.13,133.91,142.32,145.57,medium,West,Tablet,Enterprise,51,0
CUST_007699,Control,28.37,19.8,35.52,24.67,medium,South,Desktop,Basic,15,0
CUST_007700,Control,52.27,41.94,38.42,53.24,low,West,Desktop,Enterprise,7,0
CUST_007701,Treatment,37.9,62.39,38.45,37.81,low,South,Mobile,Premium,14,0
CUST_007702,Treatment,32.39,32.24,41.84,39.22,low,East,Mobile,Basic,15,0
CUST_007703,Control,34.11,28.8,23.2,45.19,low,South,Desktop,Basic,2,1
CUST_007704,Control,77.82,81.45,75.41,83.92,medium,North,Mobile,Premium,4,1
CUST_007705,Treatment,42.6,52.84,35.59,72.0,low,West,Desktop,Premium,13,0
CUST_007706,Control,8.96,17.39,24.33,24.37,low,North,Desktop,Basic,19,0
CUST_007707,Treatment,106.43,105.22,106.7,123.92,low,North,Mobile,Enterprise,4,1
CUST_007708,Control,130.23,145.96,153.32,158.82,medium,West,Mobile,Enterprise,22,0
CUST_007709,Treatment,102.19,81.17,91.31,104.87,high,West,Mobile,Basic,9,0
CUST_007710,Treatment,60.56,67.88,63.33,77.43,medium,East,Tablet,Premium,24,0
CUST_007711,Treatment,11.94,22.52,19.19,20.45,low,West,Mobile,Basic,1,1
CUST_007712,Control,29.39,22.18,34.6,38.58,low,East,Mobile,Basic,23,0
CUST_007713,Treatment,44.45,48.84,53.67,65.68,low,East,Desktop,Premium,15,0
CUST_007714,Treatment,25.77,30.71,26.3,17.77,medium,East,Desktop,Basic,8,0
CUST_007715,Control,113.26,125.89,137.15,121.41,high,South,Mobile,Enterprise,24,0
CUST_007716,Control,47.26,45.56,40.61,40.44,medium,West,Desktop,Premium,11,0
CUST_007717,Control,24.92,26.42,32.32,54.97,medium,East,Tablet,Premium,11,0
CUST_007718,Control,38.72,59.72,63.69,55.92,medium,North,Tablet,Premium,12,0
CUST_007719,Treatment,88.63,93.23,77.53,97.8,medium,East,Desktop,Premium,37,0
CUST_007720,Treatment,68.7,68.11,67.11,79.93,high,East,Mobile,Basic,17,0
CUST_007721,Treatment,124.71,153.77,154.18,182.86,high,East,Mobile,Enterprise,1,1
CUST_007722,Control,105.22,114.9,123.34,124.4,low,South,Tablet,Enterprise,14,0
CUST_007723,Control,17.67,14.09,12.88,20.27,medium,South,Desktop,Basic,21,0
CUST_007724,Treatment,204.26,211.47,190.88,227.45,medium,South,Mobile,Enterprise,60,0
CUST_007725,Treatment,61.62,38.57,50.8,45.18,high,West,Desktop,Basic,16,0
CUST_007726,Control,59.67,38.92,52.83,58.12,medium,South,Desktop,Enterprise,5,1
CUST_007727,Control,24.36,34.12,30.66,10.04,medium,East,Mobile,Basic,1,1
CUST_007728,Treatment,45.84,47.98,57.73,73.4,medium,West,Desktop,Basic,27,0
CUST_007729,Treatment,27.71,18.51,40.19,26.75,low,North,Desktop,Basic,5,1
CUST_007730,Control,137.81,144.06,135.52,160.06,high,North,Mobile,Premium,15,0
CUST_007731,Control,50.74,47.91,60.13,67.36,medium,North,Desktop,Basic,21,0
CUST_007732,Control,36.73,30.69,24.74,31.69,high,East,Mobile,Basic,8,0
CUST_007733,Control,135.68,116.68,142.09,136.19,high,West,Mobile,Premium,3,1
CUST_007734,Treatment,31.01,25.23,26.12,18.0,medium,South,Desktop,Basic,5,1
CUST_007735,Treatment,27.2,14.78,26.47,19.62,low,South,Desktop,Basic,17,0
CUST_007736,Treatment,34.41,16.25,22.22,39.7,medium,North,Desktop,Basic,45,0
CUST_007737,Control,137.58,144.07,146.7,148.99,high,North,Desktop,Enterprise,2,1
CUST_007738,Control,83.77,100.46,93.64,102.55,medium,West,Desktop,Premium,42,0
CUST_007739,Treatment,114.73,116.2,114.1,137.11,high,North,Mobile,Premium,9,0
CUST_007740,Control,78.5,86.28,97.58,96.13,high,South,Tablet,Basic,34,0
CUST_007741,Treatment,43.29,31.13,13.34,28.44,medium,South,Mobile,Basic,39,0
CUST_007742,Control,41.73,54.07,51.25,52.39,low,North,Mobile,Premium,4,1
CUST_007743,Treatment,52.47,46.99,44.1,56.61,medium,South,Mobile,Premium,6,0
CUST_007744,Control,36.45,38.27,50.48,38.35,high,South,Desktop,Premium,10,0
CUST_007745,Treatment,38.02,41.98,28.98,42.73,low,North,Desktop,Premium,5,1
CUST_007746,Treatment,68.61,68.84,65.58,79.43,high,East,Desktop,Basic,18,0
CUST_007747,Control,101.64,91.77,99.74,108.8,high,South,Desktop,Premium,2,1
CUST_007748,Treatment,25.4,36.56,41.41,28.68,low,South,Mobile,Basic,5,1
CUST_007749,Control,30.61,37.49,9.56,30.86,medium,East,Desktop,Basic,14,0
CUST_007750,Control,51.53,38.83,52.76,51.74,medium,West,Desktop,Premium,4,1
CUST_007751,Treatment,55.2,54.5,51.6,67.63,medium,South,Desktop,Basic,5,1
CUST_007752,Control,37.53,49.63,51.88,41.68,high,North,Tablet,Basic,3,1
CUST_007753,Treatment,10.42,28.94,30.34,21.3,low,South,Tablet,Premium,15,0
CUST_007754,Treatment,107.02,98.13,103.81,120.99,medium,West,Mobile,Premium,50,0
CUST_007755,Treatment,22.23,23.29,34.44,23.97,medium,East,Mobile,Basic,1,1
CUST_007756,Treatment,118.17,127.03,124.07,142.07,high,South,Mobile,Premium,9,0
CUST_007757,Treatment,69.18,74.79,74.32,83.06,medium,South,Tablet,Premium,7,0
CUST_007758,Control,38.21,41.5,37.19,61.58,high,East,Mobile,Basic,3,1
CUST_007759,Control,16.25,28.33,21.99,34.08,medium,North,Desktop,Basic,3,1
CUST_007760,Control,33.32,36.14,48.26,40.12,medium,South,Mobile,Basic,28,0
CUST_007761,Control,61.42,58.8,52.89,63.52,medium,South,Mobile,Premium,28,0
CUST_007762,Control,27.42,42.53,36.95,41.23,low,North,Desktop,Premium,1,1
CUST_007763,Treatment,55.44,69.27,77.14,83.05,high,North,Desktop,Basic,5,1
CUST_007764,Treatment,17.18,43.03,21.2,22.18,low,South,Tablet,Premium,11,0
CUST_007765,Control,30.67,11.92,34.28,29.81,medium,North,Mobile,Basic,1,1
CUST_007766,Treatment,25.6,26.4,14.88,26.05,high,South,Desktop,Basic,10,0
CUST_007767,Treatment,67.38,73.51,96.32,89.7,high,South,Mobile,Premium,6,0
CUST_007768,Control,18.91,24.6,19.8,20.45,low,West,Desktop,Basic,39,0
CUST_007769,Treatment,39.08,46.13,53.23,63.62,low,South,Desktop,Premium,34,0
CUST_007770,Control,30.39,43.17,48.67,41.6,medium,West,Mobile,Basic,2,1
CUST_007771,Control,43.09,43.77,35.4,53.29,high,North,Desktop,Basic,12,0
CUST_007772,Control,36.88,48.86,35.57,48.12,high,East,Desktop,Basic,8,0
CUST_007773,Control,27.63,20.07,28.73,19.11,low,South,Desktop,Basic,1,1
CUST_007774,Treatment,53.13,69.39,63.69,79.04,low,South,Tablet,Premium,5,1
CUST_007775,Control,43.63,22.71,38.5,35.09,medium,West,Mobile,Basic,18,0
CUST_007776,Control,25.52,19.01,25.96,14.47,medium,East,Mobile,Basic,10,0
CUST_007777,Control,28.34,17.62,19.67,24.1,medium,South,Desktop,Basic,11,0
CUST_007778,Treatment,25.44,43.11,36.05,36.72,low,North,Desktop,Premium,8,0
CUST_007779,Control,14.65,29.96,24.57,28.0,low,West,Mobile,Basic,8,0
CUST_007780,Control,79.47,81.12,76.7,68.09,medium,South,Tablet,Premium,38,0
CUST_007781,Control,52.88,40.78,42.39,39.08,low,West,Desktop,Premium,16,0
CUST_007782,Control,33.84,26.08,14.42,34.81,medium,North,Desktop,Basic,8,0
CUST_007783,Treatment,148.7,172.3,162.62,217.26,high,West,Desktop,Enterprise,13,0
CUST_007784,Control,50.48,46.15,47.51,62.94,low,East,Desktop,Enterprise,4,1
CUST_007785,Treatment,80.36,108.9,81.69,110.78,medium,North,Mobile,Enterprise,9,0
CUST_007786,Treatment,39.08,41.56,18.35,54.37,low,North,Desktop,Basic,18,0
CUST_007787,Control,60.43,59.76,72.74,59.23,low,West,Mobile,Premium,3,1
CUST_007788,Treatment,50.83,39.82,51.37,43.33,low,East,Mobile,Premium,14,0
CUST_007789,Control,42.1,44.76,28.79,35.97,medium,South,Mobile,Basic,8,0
CUST_007790,Treatment,72.87,58.08,69.35,82.02,medium,North,Tablet,Premium,3,1
CUST_007791,Control,56.35,58.64,48.24,48.01,low,North,Mobile,Premium,6,0
CUST_007792,Treatment,44.21,46.63,38.63,51.56,low,South,Mobile,Premium,7,0
CUST_007793,Control,43.73,41.35,43.13,41.65,low,South,Mobile,Premium,1,1
CUST_007794,Control,20.83,21.08,28.33,37.36,low,North,Desktop,Basic,8,0
CUST_007795,Treatment,23.94,8.24,39.3,28.94,medium,North,Desktop,Basic,1,1
CUST_007796,Control,23.54,13.42,7.28,7.19,low,North,Mobile,Basic,10,0
CUST_007797,Control,32.95,20.65,33.24,22.23,low,East,Tablet,Premium,9,0
CUST_007798,Control,19.65,18.34,22.16,14.76,low,West,Mobile,Basic,4,1
CUST_007799,Control,27.19,25.89,29.41,36.96,low,South,Mobile,Premium,15,0
CUST_007800,Control,28.74,28.35,42.11,35.62,medium,West,Desktop,Basic,18,0
CUST_007801,Treatment,16.99,42.32,22.02,21.36,medium,East,Desktop,Basic,7,0
CUST_007802,Control,56.8,48.23,66.83,60.03,low,East,Desktop,Premium,3,1
CUST_007803,Control,53.66,38.69,52.54,56.82,medium,North,Desktop,Basic,3,1
CUST_007804,Control,123.21,141.29,137.77,148.03,medium,West,Desktop,Enterprise,11,0
CUST_007805,Treatment,73.37,78.67,63.93,81.57,medium,South,Mobile,Premium,8,0
CUST_007806,Control,35.12,28.3,36.84,48.11,medium,North,Desktop,Basic,1,1
CUST_007807,Control,35.03,35.6,25.85,27.13,low,East,Tablet,Basic,26,0
CUST_007808,Control,36.4,23.57,43.1,42.28,low,East,Tablet,Premium,26,0
CUST_007809,Treatment,72.02,72.62,60.83,65.19,medium,East,Tablet,Premium,11,0
CUST_007810,Control,28.48,32.1,37.5,23.73,medium,East,Desktop,Basic,16,0
CUST_007811,Control,22.81,37.72,25.65,7.84,low,North,Desktop,Basic,6,0
CUST_007812,Control,100.87,101.21,120.21,116.73,medium,West,Desktop,Enterprise,39,0
CUST_007813,Treatment,17.56,18.55,20.89,47.53,medium,North,Desktop,Basic,55,0
CUST_007814,Treatment,64.75,77.66,63.66,79.48,medium,West,Mobile,Premium,14,0
CUST_007815,Control,80.87,79.63,70.3,82.21,low,East,Tablet,Enterprise,14,0
CUST_007816,Control,50.22,33.7,36.99,51.43,low,West,Mobile,Premium,20,0
CUST_007817,Control,74.05,75.91,77.07,76.3,medium,West,Desktop,Premium,3,1
CUST_007818,Control,11.01,13.67,27.37,43.12,medium,West,Desktop,Basic,10,0
CUST_007819,Control,83.72,99.16,99.17,96.29,high,West,Desktop,Basic,21,0
CUST_007820,Control,45.2,62.18,51.61,49.11,medium,West,Mobile,Premium,26,0
CUST_007821,Treatment,60.13,78.13,68.73,70.57,high,North,Mobile,Basic,1,1
CUST_007822,Treatment,20.6,44.33,31.71,43.33,medium,East,Mobile,Basic,9,0
CUST_007823,Control,40.25,29.76,30.58,40.21,high,North,Mobile,Basic,37,0
CUST_007824,Control,38.4,30.41,42.19,50.39,low,North,Tablet,Basic,1,1
CUST_007825,Treatment,95.69,83.2,91.13,107.98,medium,East,Desktop,Enterprise,6,0
CUST_007826,Treatment,26.05,21.74,32.95,55.49,low,East,Tablet,Premium,14,0
CUST_007827,Treatment,62.0,49.23,62.12,77.41,high,North,Desktop,Basic,3,1
CUST_007828,Control,65.14,66.31,49.81,77.62,low,West,Tablet,Enterprise,10,0
CUST_007829,Control,64.82,57.04,63.84,55.0,medium,South,Mobile,Premium,1,1
CUST_007830,Control,47.65,55.03,58.3,47.84,low,North,Desktop,Premium,18,0
CUST_007831,Control,57.42,58.86,55.03,47.44,low,East,Desktop,Premium,14,0
CUST_007832,Treatment,22.04,20.93,22.06,24.04,medium,South,Desktop,Basic,21,0
